rowid,pl_name,pl_rade,disc_year,disc_telescope,pl_orbper
23220,Kepler-30 c,12.19,2012,0.95 m Kepler Telescope,60.32494216
23222,Kepler-30 c,14.0,2012,0.95 m Kepler Telescope,60.322921
23226,Kepler-30 d,9.36,2012,0.95 m Kepler Telescope,143.2063518
23228,Kepler-30 d,9.29,2012,0.95 m Kepler Telescope,143.2063518
23230,Kepler-30 d,10.6,2012,0.95 m Kepler Telescope,143.213
23232,Kepler-30 d,8.8,2012,0.95 m Kepler Telescope,143.34394
23233,Kepler-30 d,8.845,2012,0.95 m Kepler Telescope,143.2063518
23235,Kepler-30 d,9.37,2012,0.95 m Kepler Telescope,143.21515
23236,Kepler-30 d,8.9,2012,0.95 m Kepler Telescope,143.2063047
23237,Kepler-300 b,1.88,2014,0.95 m Kepler Telescope,10.44636649
23241,Kepler-300 b,2.18,2014,0.95 m Kepler Telescope,10.44635944
23242,Kepler-300 b,2.15,2014,0.95 m Kepler Telescope,10.446362
23245,Kepler-300 b,1.67,2014,0.95 m Kepler Telescope,10.446347
23246,Kepler-300 b,2.43,2014,0.95 m Kepler Telescope,10.44636649
23248,Kepler-300 c,2.25,2014,0.95 m Kepler Telescope,40.714955
23249,Kepler-300 c,2.15,2014,0.95 m Kepler Telescope,40.7151103
23251,Kepler-300 c,2.2,2014,0.95 m Kepler Telescope,40.7150498
23254,Kepler-300 c,2.65,2014,0.95 m Kepler Telescope,40.7151103
23256,Kepler-300 c,2.26,2014,0.95 m Kepler Telescope,40.71524
23260,Kepler-301 b,1.33,2014,0.95 m Kepler Telescope,2.508554095
23261,Kepler-301 b,1.28,2014,0.95 m Kepler Telescope,2.508553286
23264,Kepler-301 b,1.422,2014,0.95 m Kepler Telescope,2.508554095
23265,Kepler-301 b,1.35,2014,0.95 m Kepler Telescope,2.508553
23266,Kepler-301 b,1.47,2014,0.95 m Kepler Telescope,2.508554095
23268,Kepler-301 b,1.41,2014,0.95 m Kepler Telescope,2.508567
23270,Kepler-301 c,1.39,2014,0.95 m Kepler Telescope,5.41907559
23271,Kepler-301 c,1.38,2014,0.95 m Kepler Telescope,5.41908491
23272,Kepler-301 c,1.5,2014,0.95 m Kepler Telescope,5.419115
23274,Kepler-301 c,1.35,2014,0.95 m Kepler Telescope,5.419026
23276,Kepler-301 c,1.478,2014,0.95 m Kepler Telescope,5.41907559
23278,Kepler-301 c,1.48,2014,0.95 m Kepler Telescope,5.41907559
23281,Kepler-301 d,1.75,2014,0.95 m Kepler Telescope,13.751243
23283,Kepler-301 d,1.96,2014,0.95 m Kepler Telescope,13.75134642
